filename, AfterShave, FabricBrightener, FaceMask, Handwash, Lotion, Napkin, Oil, PetroliumJelly, Powder, Soap, Sweetner, Toothpaste
images_jpeg.rf.df6b363adf1e6804e1123575be387a4b.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
images-2-_jpeg.rf.cdb24520dbb56b1cd94fdd81297126f3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
download-8-_jpeg.rf.d4adac7634efa596c093d9ca30620ddc.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
download-2-_jpeg.rf.cb0dd14b7131918210092e3a62f31828.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
download-1-_jpeg.rf.d778e2374631268f380b2cf15c36c790.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1c50a7033985a39997620f3049c41f46_jpg.rf.d5831cf45445caa567bedf30a9ddc582.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
33919df0-7f9c-11ec-ab19-8519b6a1e619_png.rf.e4ac3cacfb28f8f5228ba9cf8b17cf7e.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
images_jpeg.rf.d2aea7410bada660dcc0b6a67f238fd5.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Jui_Pure_Cocoanut_Oil_Tin_200_ml-Jui-b2f38-356797_jpg.rf.da858bd5d82209cb8cf4417e697c8047.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
download-2-_jpeg.rf.ea1ef66302019eba665a62dc3d95d857.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1bda5790-6145-11ec-935a-63e93a3c2494_png.rf.edb6489f3677498f4f29bbd564134be1.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
8f7f79581b04dc676803158c1572931b_jpg.rf.e4f8a25ec3fa15911182c0c38ee4240d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
0057842_meril-baby-gel-toothpaste-strawberry-45gm_jpeg.rf.e7db7c4dbfef310a827ef38b8f36fcf4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
images-1-_jpeg.rf.f4350d092d94051e39b55cce711bca8c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Sepnil_Antibacterial_Soap_75_gm-Sepnil-9b47e-357254_jpg.rf.ec9b55c4239a97b0e927e9abfeccc24a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
sepnil-instant-hand-sanitizer-200-ml_jpeg.rf.f4c03e90cb03a27ba3586c111f0cdc3f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
images-1-_jpeg.rf.f519ea3a53726edb891bf4b5abea6116.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
images_jpeg.rf.ef153e69bf11341db97272873e39b134.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1-4-4_jpg.rf.fdee645a42e643f508403837d7220d99.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
kool-aftershave-range-dec-23_png.rf.ff5512b184ef798b1d16590bf73dbe59.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
white-plus-toothpaste-200-gm-200_jpg.rf.f6bf5c982ce752d70df572f2f3dfb38e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
images_jpeg.rf.f8f59a09a016dbcc3ae611f4aa55ca96.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
f6ef0ce6db1970f933614985c189f07c_jpg.rf.eee4fdd23b62fcfa7ea1aef48d8e6d53.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
1218-600x600_jpg.rf.fdca66cbea7cc9269177b3f07dbadb6c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
download-1-_jpeg.rf.f30cac072afc527a4fabe3bf3537ec21.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
download_jpeg.rf.ffade2c804c0c0ae784d2e65c9118b65.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
b2adbdee1086f14013ca97847977f859_jpg.rf.f6be54fe7a33bc85e9439573ff7c1ef9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
sepnil-extra-mild-tea-oil-handwash-refill-170-ml_jpeg.rf.e95fc787cc05c76ac0a6d2896a1d283b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2458a160146596df209a9187449819ca_jpg.rf.fdde1b30c9a2b23b2c387f7210865f50.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
162acc39a1cc96ba40b0a9b8c208e310_jpg.rf.f5e08c09a7b0e80cc33196052f423777.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
images-1-_jpeg.rf.fd29174c719712642e3fcd6378661c4b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
c5f6e340-b7d4-11ec-b4f5-8951768c74e2_png.rf.f3ec6d06d50a936fd130950af8539b05.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
d4a19b2004a3e6c93a470c2a59660bbd_jpg.rf.ff76557a619739586f1df9bf7aff4d69.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
